split,group,plant_type,sequence_id,identifier,capture,frame,rgb_path
test,Pepper\I\Healthy,Healthy,H_13,13,5,45,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_13_RGB_5_45.tiff
test,Pepper\I\Healthy,Healthy,H_13,13,5,5,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_13_RGB_5_5.tiff
test,Pepper\I\Healthy,Healthy,H_13,13,5,6,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_13_RGB_5_6.tiff
test,Pepper\I\Healthy,Healthy,H_13,13,5,7,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_13_RGB_5_7.tiff
test,Pepper\I\Healthy,Healthy,H_13,13,5,8,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_13_RGB_5_8.tiff
test,Pepper\I\Healthy,Healthy,H_13,13,5,9,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_13_RGB_5_9.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,1,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_1.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,10,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_10.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,11,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_11.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,12,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_12.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,13,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_13.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,14,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_14.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_15.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,16,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_16.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,17,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_17.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,18,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_18.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,19,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_19.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,2,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_2.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,20,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_20.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,21,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_21.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,22,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_22.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,23,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_23.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,24,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_24.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,25,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_25.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,26,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_26.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,27,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_27.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,28,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_28.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,29,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_29.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,3,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_3.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,30,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_30.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,31,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_31.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,32,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_32.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,33,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_33.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,34,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_34.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,35,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_35.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,36,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_36.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,37,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_37.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,38,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_38.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,39,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_39.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,4,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_4.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,40,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_40.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,41,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_41.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,42,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_42.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,43,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_43.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,44,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_44.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,45,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_45.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,5,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_5.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,6,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_6.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,7,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_7.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,8,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_8.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,0,9,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_0_9.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,1,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_1.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,10,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_10.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,11,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_11.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,12,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_12.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,13,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_13.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,14,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_14.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_15.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,16,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_16.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,17,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_17.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,18,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_18.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,19,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_19.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,2,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_2.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,20,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_20.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,21,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_21.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,22,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_22.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,23,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_23.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,24,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_24.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,25,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_25.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,26,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_26.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,27,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_27.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,29,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_29.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,3,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_3.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,30,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_30.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,31,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_31.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,32,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_32.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,33,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_33.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,34,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_34.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,35,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_35.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,36,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_36.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,37,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_37.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,38,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_38.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,39,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_39.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,4,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_4.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,40,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_40.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,41,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_41.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,42,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_42.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,43,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_43.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,44,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_44.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,45,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_45.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,5,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_5.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,6,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_6.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,7,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_7.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,8,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_8.tiff
test,Pepper\I\Healthy,Healthy,H_21,21,15,9,Datasets/TOBRFV-LMID/RGB/Pepper/I/Healthy/H_21_RGB_15_9.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,1,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_1.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,10,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_10.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,11,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_11.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,12,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_12.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,13,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_13.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,14,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_14.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_15.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,16,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_16.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,17,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_17.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,18,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_18.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,19,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_19.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,2,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_2.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,20,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_20.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,21,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_21.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,22,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_22.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,23,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_23.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,24,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_24.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,25,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_25.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,26,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_26.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,27,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_27.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,28,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_28.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,29,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_29.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,3,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_3.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,30,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_30.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,31,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_31.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,32,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_32.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,33,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_33.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,34,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_34.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,35,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_35.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,36,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_36.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,37,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_37.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,38,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_38.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,39,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_39.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,4,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_4.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,40,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_40.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,41,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_41.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,42,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_42.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,44,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_44.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,45,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_45.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,5,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_5.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,6,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_6.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,7,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_7.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,8,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_8.tiff
test,Pepper\I\Virus,Virus,V_29,29,0,9,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_29_RGB_0_9.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,1,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_1.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,10,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_10.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,11,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_11.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,12,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_12.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,13,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_13.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,14,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_14.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_15.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,16,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_16.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,19,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_19.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,20,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_20.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,27,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_27.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,28,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_28.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,29,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_29.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,3,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_3.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,30,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_30.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,33,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_33.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,34,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_34.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,36,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_36.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,37,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_37.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,38,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_38.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,39,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_39.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,40,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_40.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,41,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_41.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,42,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_42.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,43,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_43.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,44,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_44.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,45,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_45.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,5,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_5.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,6,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_6.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,7,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_7.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,8,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_8.tiff
test,Pepper\I\Virus,Virus,V_2,2,0,9,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_2_RGB_0_9.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,1,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_1.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,10,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_10.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,11,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_11.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,12,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_12.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,13,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_13.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,14,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_14.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_15.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,16,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_16.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,17,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_17.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,18,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_18.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,19,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_19.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,2,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_2.tiff
test,Pepper\I\Virus,Virus,V_19,19,0,20,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_19_RGB_0_20.tiff
